symbol,n_archives,example_archive,member,cc,replace_class,air_vocab_direct,air_vocab_closure,llvm_vocab_direct,internal_callees,module_callees,data_callees,linked_metal_builtin,evidence,source_ref
_Z21async_work_group_copyPU7CLlocalDv2_tPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v2i16.p1v2i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv3_DhPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v3f16.p1v3f16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv3_cPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v3i8.p1v3i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv3_dPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v3f64.p1v3f64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv3_fPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v3f32.p1v3f32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv3_hPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v3i8.p1v3i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv3_iPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v3i32.p1v3i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv3_jPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v3i32.p1v3i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv3_lPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v3i64.p1v3i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv3_mPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v3i64.p1v3i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv3_sPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v3i16.p1v3i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv3_tPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v3i16.p1v3i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv4_DhPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v4f16.p1v4f16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv4_cPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v4i8.p1v4i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv4_dPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v4f64.p1v4f64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv4_fPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v4f32.p1v4f32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv4_hPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v4i8.p1v4i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv4_iPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v4i32.p1v4i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv4_jPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v4i32.p1v4i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv4_lPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v4i64.p1v4i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv4_mPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v4i64.p1v4i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv4_sPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v4i16.p1v4i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv4_tPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v4i16.p1v4i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv8_DhPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v8f16.p1v8f16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv8_cPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v8i8.p1v8i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv8_dPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v8f64.p1v8f64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv8_fPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v8f32.p1v8f32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv8_hPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v8i8.p1v8i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv8_iPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v8i32.p1v8i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv8_jPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v8i32.p1v8i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv8_lPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v8i64.p1v8i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv8_mPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v8i64.p1v8i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv8_sPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v8i16.p1v8i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalDv8_tPU8CLglobalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3v8i16.p1v8i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalcPU8CLglobalKcm9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3i8.p1i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocaldPU8CLglobalKdm9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3f64.p1f64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalfPU8CLglobalKfm9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3f32.p1f32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalhPU8CLglobalKhm9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3i8.p1i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocaliPU8CLglobalKim9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3i32.p1i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocaljPU8CLglobalKjm9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3i32.p1i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocallPU8CLglobalKlm9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3i64.p1i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalmPU8CLglobalKmm9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3i64.p1i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocalsPU8CLglobalKsm9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3i16.p1i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU7CLlocaltPU8CLglobalKtm9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p3i16.p1i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDhPU7CLlocalKDhm9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1f16.p3f16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv16_DhPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v16f16.p3v16f16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv16_cPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v16i8.p3v16i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv16_dPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v16f64.p3v16f64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv16_fPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v16f32.p3v16f32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv16_hPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v16i8.p3v16i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv16_iPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v16i32.p3v16i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv16_jPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v16i32.p3v16i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv16_lPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v16i64.p3v16i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv16_mPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v16i64.p3v16i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv16_sPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v16i16.p3v16i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv16_tPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v16i16.p3v16i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv2_DhPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v2f16.p3v2f16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv2_cPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v2i8.p3v2i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv2_dPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v2f64.p3v2f64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv2_fPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v2f32.p3v2f32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv2_hPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v2i8.p3v2i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv2_iPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v2i32.p3v2i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv2_jPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v2i32.p3v2i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv2_lPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v2i64.p3v2i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv2_mPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v2i64.p3v2i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv2_sPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v2i16.p3v2i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv2_tPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v2i16.p3v2i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv3_DhPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v3f16.p3v3f16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv3_cPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v3i8.p3v3i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv3_dPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v3f64.p3v3f64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv3_fPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v3f32.p3v3f32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv3_hPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v3i8.p3v3i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv3_iPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v3i32.p3v3i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv3_jPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v3i32.p3v3i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv3_lPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v3i64.p3v3i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv3_mPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v3i64.p3v3i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv3_sPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v3i16.p3v3i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv3_tPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v3i16.p3v3i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv4_DhPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v4f16.p3v4f16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv4_cPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v4i8.p3v4i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv4_dPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v4f64.p3v4f64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv4_fPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v4f32.p3v4f32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv4_hPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v4i8.p3v4i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv4_iPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v4i32.p3v4i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv4_jPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v4i32.p3v4i32,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv4_lPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v4i64.p3v4i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv4_mPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v4i64.p3v4i64,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv4_sPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v4i16.p3v4i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv4_tPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v4i16.p3v4i16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv8_DhPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v8f16.p3v8f16,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
_Z21async_work_group_copyPU8CLglobalDv8_cPU7CLlocalKS_m9ocl_event,2,libopencl_rt_osx.a,async-copies-and-prefetch.metal.air,hidden,air-direct,air.async_wg_copy.p1v8i8.p3v8i8,,,,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
